,Name,Probability,roc_auc,precision0,Prediction,rmse,Nb_Replicas,LFNSize,Metric,DecreaseReplicas
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16164411/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.981818,0.194985,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12105411/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.035714,0.20802800000000002,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12105411/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.035714,0.20802800000000002,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104041/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.20360899999999998,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104041/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.20360899999999998,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104241/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.205193,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104241/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.205193,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103031/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.19986600000000002,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103031/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.19986600000000002,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103050/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.204519,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103050/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.204519,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103051/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.9866669999999997,0.203498,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16164411/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.9666669999999997,0.227775,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12103022/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.9666669999999997,0.217034,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104041/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.203802,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104041/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.203802,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103050/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.19386199999999998,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103050/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.19386199999999998,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103051/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.192456,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103051/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.192456,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16164411/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.963636,0.196605,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08f/Digi13/Trig0x40760037/Reco14a/Stripping20r1Filtered/13166313/B02DKST_D2KSHH.STRIP.DST,0.0006473488921616145,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.026331999999999998,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08f/Digi13/Trig0x40760037/Reco14a/Stripping20r1Filtered/13166313/B02DKST_D2KSHH.STRIP.DST,0.0006473488921616145,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.026331999999999998,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08f/Digi13/Trig0x40760037/Reco14a/Stripping20r1Filtered/13166314/B02DKST_D2KSHH.STRIP.DST,0.0006473488921616145,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.025749,0.0,1
0,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08f/Digi13/Trig0x40760037/Reco14a/Stripping20r1Filtered/13166314/B02DKST_D2KSHH.STRIP.DST,0.0006473488921616145,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.025749,0.0,1
