,Name,OnDisk,NbReplicas
4043,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/DIMUON.DST,1,4.0
2084,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/EW.DST,1,4.0
2241,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/LEPTONIC.MDST,1,4.0
2681,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2/90000000/SEMILEPTONIC.DST,0,1.0
4030,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/BHADRON.MDST,1,4.0
2482,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/BHADRONCOMPLETEEVENT.DST,1,4.0
377,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/CHARM.MDST,1,4.0
4902,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/DIMUON.DST,1,4.0
4923,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/DIMUONVELORAW.DST,1,4.0
4666,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/EW.DST,1,4.0
2387,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/LEPTONIC.MDST,1,4.0
38,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/MDST.DST,0,1.0
3449,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/SEMILEPTONIC.DST,1,4.0
1130,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Merging/91000000/RAW,0,1.0
1423,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/BHADRON.DST,0,1.0
1844,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/CALIBRATION.DST,0,1.0
3590,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/CHARM.MDST,0,1.0
996,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/CHARMCOMPLETEEVENT.DST,0,1.0
1999,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/CHARMCONTROL.DST,0,1.0
2616,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/DIELECTRON.DST,0,1.0
123,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/DIMUON.DST,0,1.0
137,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/EW.DST,0,1.0
877,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/LEPTONIC.MDST,0,1.0
1833,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/MINIBIAS.DST,0,1.0
2791,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/RADIATIVE.DST,0,1.0
620,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/SEMILEPTONIC.DST,0,1.0
5015,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/CaloFemtoDst02/90000000/FMDST,0,1.0
3056,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/BHADRON.DST,0,1.0
4359,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/CALIBRATION.DST,0,1.0
5042,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/CHARM.MDST,0,1.0
1529,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/CHARMCOMPLETEEVENT.DST,0,1.0
1790,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/CHARMCONTROL.DST,0,1.0
3833,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/DIELECTRON.DST,0,1.0
4498,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/DIMUON.DST,0,1.0
3012,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/EW.DST,0,1.0
18,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/LEPTONIC.MDST,0,1.0
4604,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/MINIBIAS.DST,0,1.0
3337,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/RADIATIVE.DST,0,1.0
2468,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/SEMILEPTONIC.DST,0,1.0
3470,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/CaloFemtoDst02/90000000/FMDST,0,1.0
2953,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/BHADRON.DST,0,1.0
391,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/CALIBRATION.DST,0,1.0
3268,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/CHARM.MDST,0,1.0
490,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/CHARMCOMPLETEEVENT.DST,0,1.0
2404,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/DIELECTRON.DST,0,1.0
661,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/DIMUON.DST,0,1.0
4438,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/EW.DST,0,1.0
3381,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/LEPTONIC.MDST,0,1.0
1824,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/MINIBIAS.DST,0,1.0
928,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/PID.MDST,0,1.0
2490,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/RADIATIVE.DST,0,1.0
4161,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/SEMILEPTONIC.DST,0,1.0
4220,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/CaloFemtoDst02/90000000/FMDST,0,1.0
4385,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/BHADRON.DST,0,1.0
295,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/CALIBRATION.DST,0,1.0
1524,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/CHARM.MDST,0,1.0
2562,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/CHARMCOMPLETEEVENT.DST,0,1.0
4520,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/DIELECTRON.DST,0,1.0
2019,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/DIMUON.DST,0,1.0
2865,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/EW.DST,0,1.0
592,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/LEPTONIC.MDST,0,1.0
3307,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/MINIBIAS.DST,0,1.0
3280,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/PID.MDST,0,1.0
1809,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/RADIATIVE.DST,0,1.0
4475,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/SEMILEPTONIC.DST,0,1.0
3929,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/BHADRON.DST,1,4.0
791,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/CHARM.MDST,1,4.0
2146,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/CHARMCOMPLETEEVENT.DST,1,4.0
4072,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/DIMUON.DST,1,4.0
2603,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/EW.DST,1,4.0
1046,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/LEPTONIC.MDST,0,1.0
4202,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/MINIBIAS.DST,1,4.0
1373,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/RADIATIVE.DST,1,3.0
2332,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/SEMILEPTONIC.DST,0,1.0
4682,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/Reco12-Stripping17/90000000/EWHIGHPTMULINES.DST,0,1.0
7,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-CP-Selection/90000000/BUBDBSSELECTION.DST,0,1.0
649,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-CP-Selection/90000000/BUBDBSSELECTION.ROOT,0,1.0
4287,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-CharmConfig-Swimming-D02KK/90000000/SWIMSTRIPPINGD02KK.MDST,0,1.0
3173,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-CharmConfig-Swimming-D02KK/90000000/SWIMTRIGGERD02KK.DST,0,1.0
556,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-CharmConfig-Swimming-D02KK/WG-CharmConfig-Swimming-D02KK/90000000/SWIMSTRIPPINGD02KK.MDST,0,1.0
3601,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-CharmConfig-Swimming-D02KPi/90000000/SWIMSTRIPPINGD02KPI.MDST,0,1.0
3772,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-CharmConfig-Swimming-D02KPi/90000000/SWIMTRIGGERD02KPI.DST,0,1.0
3290,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-CharmConfig-Swimming-D02KPi/WG-CharmConfig-Swimming-D02KPi/90000000/SWIMSTRIPPINGD02KPI.MDST,0,1.0
2855,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-CharmConfig-Swimming-D02PiPi/WG-CharmConfig-Swimming-D02PiPi/90000000/SWIMSTRIPPINGD02PIPI.MDST,0,1.0
3037,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-CharmConfig-Swimming-D02PiPi/WG-CharmConfig-Swimming-D02PiPi/WG-CharmConfig-Swimming-D02PiPi/90000000/SWIMSTRIPPINGD02PIPI.MDST,0,1.0
135,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-RD-Selection/90000000/BSMUMUBLIND.DST,0,1.0
4084,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-RD-Selection/90000000/BSMUMUUNBLIND.DST,0,1.0
1687,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/BHADRON.DST,1,4.0
4240,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/CHARM.MDST,0,1.0
5115,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/CHARMCOMPLETEEVENT.DST,0,1.0
3082,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/DIMUON.DST,1,4.0
2982,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/EW.DST,0,1.0
1669,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/PID.MDST,0,1.0
4470,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/RADIATIVE.DST,0,1.0
3765,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/SEMILEPTONIC.DST,1,4.0
4211,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-CP-Selection/90000000/BUBDBSSELECTION.DST,0,1.0
3672,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-CP-Selection/90000000/BUBDBSSELECTION.ROOT,0,1.0
4335,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-CP-Selection/WG-Selection_NTuple_Creation/90000000/BUBDBSSELECTION.ROOT,0,1.0
2105,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/90000000/CHARMCOMPLETEEVENT.DST,0,1.0
1849,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/WG-CharmConfig-Swimming-D02KSKK-TTfix/WG-CharmConfig-Swimming-D02KSKK-TTfix/90000000/SWIMSTRIPPINGD02KSKK.MDST,0,1.0
1492,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK/90000000/SWIMSTRIPPINGD02KSKK.MDST,0,1.0
97,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi/90000000/SWIMSTRIPPINGD02KSPIPI.MDST,0,1.0
4464,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi/90000000/SWIMTRIGGERD02KSPIPI.DST,0,1.0
2126,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK/90000000/SWIMSTRIPPINGD02KSKK.MDST,0,1.0
2752,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK/90000000/SWIMSTRIPPINGD02KSKK.MDST,0,1.0
1199,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi/90000000/SWIMSTRIPPINGD02KSPIPI.MDST,0,1.0
908,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi/90000000/SWIMSTRIPPINGD02KSPIPI.MDST,0,1.0
1894,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/90000000/FULL.DST,1,4.0
2620,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/BHADRON.MDST,1,4.0
4751,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/BHADRONCOMPLETEEVENT.DST,1,4.0
4432,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/CALIBRATION.DST,1,4.0
787,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/CHARM.MDST,1,4.0
1361,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/CHARMCOMPLETEEVENT.DST,1,4.0
1346,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/CHARMCONTROL.DST,1,4.0
5140,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/DIMUON.DST,1,4.0
2948,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/EW.DST,1,4.0
4662,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/LEPTONIC.MDST,1,3.0
2208,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/MINIBIAS.DST,1,4.0
3372,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/PID.MDST,1,4.0
4968,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/RADIATIVE.DST,0,1.0
837,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/90000000/SEMILEPTONIC.DST,1,4.0
3703,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/Indexed/90000000/INDEX.ROOT,0,1.0
488,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WG-EW-Selection/Merging/90000000/EWHIGHPTMULINES.DST,0,1.0
3763,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WG-EW-Selection/Merging/90000000/ZMUMULINE.DST,1,2.0
2796,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection3/90000000/BOTTOM.MDST,0,1.0
2380,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection3/90000000/PSIX.MDST,0,1.0
1052,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection3/90000000/PSIX0.MDST,0,1.0
2097,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection4-1/90000000/BOTTOM.MDST,1,1.0
254,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection4-1/90000000/PSIX.MDST,1,1.0
5148,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection4-1/90000000/PSIX0.MDST,1,1.0
4036,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection5/90000000/BOTTOM.MDST,1,1.0
3876,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection5/90000000/PSIX.MDST,1,4.0
564,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection5/90000000/PSIX0.MDST,1,4.0
3767,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection6/90000000/BOTTOM.MDST,0,1.0
2417,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection6/90000000/PSIX.MDST,1,3.0
4882,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection6/90000000/PSIX0.MDST,0,1.0
3134,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection7/90000000/BOTTOM.MDST,0,1.0
5147,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection7/90000000/PSIX.MDST,1,4.0
2215,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection7/90000000/PSIX0.MDST,1,1.0
2825,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection8/90000000/BOTTOM.MDST,1,2.0
3650,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection8/90000000/PSIX.MDST,1,4.0
210,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1/WGBandQSelection8/90000000/PSIX0.MDST,1,3.0
2871,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p1/90000000/BHADRON.MDST,1,4.0
3223,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p1/90000000/BHADRONCOMPLETEEVENT.DST,0,1.0
2634,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p1/90000000/CHARM.MDST,0,1.0
1226,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p1/90000000/CHARMCOMPLETEEVENT.DST,0,1.0
1412,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p1/90000000/DIMUON.DST,1,4.0
2894,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p1/90000000/EW.DST,0,1.0
3182,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p1/90000000/LEPTONIC.MDST,0,1.0
1084,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p1/90000000/PID.MDST,1,4.0
4968,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p1/90000000/RADIATIVE.DST,1,2.0
2524,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p1/90000000/SEMILEPTONIC.DST,1,4.0
3459,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p2/90000000/BHADRON.MDST,1,4.0
3747,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p2/90000000/BHADRONCOMPLETEEVENT.DST,1,4.0
156,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p2/90000000/CALIBRATION.DST,0,1.0
2769,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p2/90000000/CHARM.MDST,0,1.0
2488,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p2/90000000/CHARMCOMPLETEEVENT.DST,1,4.0
237,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p2/90000000/DIMUON.DST,1,4.0
3342,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p2/90000000/EW.DST,1,4.0
463,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p2/90000000/LEPTONIC.MDST,1,4.0
3956,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p2/90000000/SEMILEPTONIC.DST,0,1.0
2580,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p3/90000000/BHADRON.MDST,1,4.0
1251,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p3/90000000/BHADRONCOMPLETEEVENT.DST,1,4.0
152,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p3/90000000/CHARM.MDST,1,4.0
2657,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p3/90000000/DIMUON.DST,1,4.0
3776,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p3/90000000/DIMUONVELORAW.DST,1,4.0
1558,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p3/90000000/EW.DST,1,4.0
4438,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p3/90000000/LEPTONIC.MDST,1,4.0
641,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p3/90000000/MDST.DST,0,1.0
4485,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco14/Stripping20r1p3/90000000/SEMILEPTONIC.DST,1,4.0
3398,/LHCb/Collision12/Beam4000GeV-VeloClosed-MagDown/RealData/Reco13/90000000/SDST,0,1.0
1024,/LHCb/Collision12/Beam4000GeV-VeloClosed-MagDown/RealData/Reco13/CaloFemtoDST/90000000/FMDST,0,1.0
807,/LHCb/Collision12/Beam4000GeV-VeloClosed-MagDown/RealData/Reco13/Stripping18/90000000/CALIBRATION.DST,0,1.0
2438,/LHCb/Collision12/Beam4000GeV-VeloClosed-MagDown/RealData/Reco13/Stripping18/90000000/ICHEP.DST,0,1.0
