,ID,Current_Type,Proba_Type_0,Proba_Type_1,Recommended_Type
119,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11/Stripping15/90000000/MINIBIAS.DST,0,0.9823735496950531,0.017626450304946948,1
120,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/BHADRON.DST,0,0.9548289631347103,0.04517103686528968,1
121,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/DIMUON.DST,0,0.9715332599114614,0.028466740088538584,1
122,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco11a/Stripping16/90000000/MINIBIAS.DST,0,0.9831006387708606,0.016899361229139338,1
123,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/BHADRON.DST,1,2.93131436057692e-06,0.9999970686856394,1
124,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/CHARM.MDST,1,0.08881216719113849,0.9111878328088615,1
125,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/CHARMCOMPLETEEVENT.DST,1,0.0010337257919273979,0.9989662742080726,1
126,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/DIMUON.DST,1,6.652717265898112e-05,0.999933472827341,1
127,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/EW.DST,1,5.253893486933947e-08,0.9999999474610651,1
128,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/LEPTONIC.MDST,0,0.9663036280203624,0.033696371979637554,1
129,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/MINIBIAS.DST,1,0.0005745767191334128,0.9994254232808666,1
130,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/RADIATIVE.DST,0,0.9054501410330194,0.09454985896698065,1
131,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/90000000/SEMILEPTONIC.DST,1,0.046130707958817685,0.9538692920411823,1
132,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/Reco12-Stripping17/90000000/EWHIGHPTMULINES.DST,0,0.9090173764837729,0.09098262351622714,1
133,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-CP-Selection/90000000/BUBDBSSELECTION.DST,0,0.9196297951532323,0.08037020484676768,1
134,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-RD-Selection/90000000/BSMUMUBLIND.DST,0,0.9655266813551995,0.03447331864480052,1
135,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17/WG-RD-Selection/90000000/BSMUMUUNBLIND.DST,0,0.9853755587650264,0.01462444123497365,1
136,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/BHADRON.DST,1,4.010291935641064e-06,0.9999959897080644,1
137,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/CHARM.MDST,0,0.9875527752870746,0.012447224712925323,1
138,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/CHARMCOMPLETEEVENT.DST,0,0.9784276684158753,0.021572331584124742,1
139,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/DIMUON.DST,1,1.7408789063644292e-06,0.9999982591210936,1
140,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/EW.DST,0,0.07169867629301918,0.9283013237069808,1
141,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/PID.MDST,0,0.9927847970573977,0.00721520294260229,0
142,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/RADIATIVE.DST,0,0.9799345397788932,0.02006546022110676,1
143,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/90000000/SEMILEPTONIC.DST,1,0.4662602229163554,0.5337397770836446,1
144,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-CP-Selection/90000000/BUBDBSSELECTION.DST,0,0.9893277806739559,0.010672219326044159,1
145,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/WG-CharmConfig-Swimming-D02KSKK-TTfix/WG-CharmConfig-Swimming-D02KSKK-TTfix/90000000/SWIMSTRIPPINGD02KSKK.MDST,0,0.21554580891337927,0.7844541910866207,1
